ELBO loss,Accuracy,Epoch wall clock times
-26.246191024780273,0.22304999828338623,1.6097279859968694
401.1672058105469,0.22294999659061432,3.230773791001411
420.82977294921875,0.225150004029274,4.85790226500103
439.2671203613281,0.2363000065088272,6.491819082002621
452.4583740234375,0.2473333328962326,8.135844368007383
456.8288269042969,0.2583000063896179,9.779363731009653
458.1167907714844,0.26801666617393494,11.42546327101445
458.9447021484375,0.2816333472728729,13.072190756014606
459.6686706542969,0.298799991607666,14.72293620401615
462.3617858886719,0.4582333266735077,16.378518573015754
501.8170166015625,0.8073000311851501,18.046064468013356
539.6279296875,0.8895000219345093,19.705582783011778
559.2772827148438,0.9155833721160889,21.36962763901829
575.5042114257812,0.9389833211898804,23.031819229021494
586.0286254882812,0.9521166682243347,24.691172890015878
593.7955932617188,0.9603666663169861,26.346796517020266
599.3837280273438,0.9649500250816345,28.005266949017823
603.6718139648438,0.9693333506584167,29.66257618101372
607.4283447265625,0.9733999967575073,31.324586367009033
610.4790649414062,0.9745833277702332,32.99400823101314
613.0592041015625,0.9759833216667175,34.67074523901101
615.3928833007812,0.9791333675384521,36.33257535201119
617.4786376953125,0.9793333411216736,37.996523433008406
619.3677978515625,0.9805499911308289,39.663205194010516
620.9819946289062,0.9812833666801453,41.33339531900856
622.504638671875,0.9810500144958496,43.005182953005715
623.7817993164062,0.9823166728019714,44.965384496004845
625.0123901367188,0.9820666909217834,46.93320101501013
626.0418090820312,0.9824833273887634,48.86458445000608
627.0353393554688,0.9833999872207642,50.9100162330069
627.9916381835938,0.9841333627700806,52.658231153007364
628.8843994140625,0.9831500053405762,54.40942962800909
629.7308959960938,0.9840166568756104,56.15393981101079
630.4224853515625,0.9834166765213013,57.884832972005825
631.2568969726562,0.9844499826431274,59.61866118600301
631.7667846679688,0.984250009059906,61.34986136100633
632.430908203125,0.9844499826431274,63.08308935400419
633.0333251953125,0.9850000143051147,64.8176791970036
633.5057983398438,0.9846500158309937,66.55264752999938
633.9752807617188,0.9846833348274231,68.29225765299634
634.4982299804688,0.9846667051315308,70.0237987379951
