ELBO Loss,Accuracy,Epoch wall clock times
-468.33067974413643,0.22609999775886536,36.94768862499768
-508.8838306325515,0.2319166660308838,74.59731713799556
-532.5770061122956,0.254966676235199,111.77818047999608
-547.0274125088841,0.2897166609764099,147.7040966229979
-554.8884810589908,0.335016667842865,183.7941806069939
-560.892932551528,0.35321667790412903,219.69008575398766
-565.8778413646056,0.3420666754245758,256.3082993599819
-569.2959383084576,0.36996665596961975,292.15127154398215
-573.0792785714286,0.33693334460258484,328.20072335198347
-574.8655134683725,0.38304999470710754,364.41461995398276
-578.3398896588486,0.42108333110809326,400.5378661399809
-579.4825208244491,0.4021666646003723,437.3037191059775
-580.9767954513148,0.48818331956863403,473.4808644009754
-583.5097624733476,0.5159833431243896,509.4198749639763
-587.8510576048329,0.6233333349227905,546.187754534978
-588.1234078180526,0.7133333086967468,581.9358842309739
-591.4159834399431,0.4547500014305115,617.983399374978
-589.5652648187634,0.6066333055496216,655.586389819975
-591.6853559346127,0.6872833371162415,692.4081784989758
-595.5701971926085,0.6348000168800354,728.8225740649796
-595.5646034470504,0.7189000248908997,765.2325914509784
-597.1690430348258,0.7688833475112915,804.8846690369755
-599.8711411158494,0.8540666699409485,842.0922921759702
-601.7678676616915,0.8707666397094727,879.0731077319651
-604.1749059701492,0.8686666488647461,918.6931497229671
-606.6400822672352,0.8745833039283752,958.4984273499649
-603.8953311300639,0.8610000014305115,997.8478974779646
-607.998703482587,0.8641999959945679,1037.4926869879637
-608.4758545842218,0.8795833587646484,1076.5856915699624
-609.9246885572139,0.8806833624839783,1113.5753295589675
-611.7500548685146,0.8765833377838135,1151.172716393965
-612.2461358208956,0.8833666443824768,1190.2310487779687
-613.7222110874201,0.8720333576202393,1228.53515177597
-614.1497257995736,0.8802666664123535,1264.6640279419662
-615.6276827292111,0.8869666457176208,1302.4740954259687
-616.0977506041222,0.901283323764801,1338.5722776499679
-615.5332307746979,0.9093999862670898,1373.9736495279649
-616.6627417910448,0.8955000042915344,1410.3356809609613
-616.4857177683014,0.8904500007629395,1447.4931211859657
-617.8712798152096,0.9154333472251892,1483.5975635879659
