ELBO loss,Accuracy,Epoch wall clock times
51.59042739868164,0.22394999861717224,6.6301904110005125
409.4589538574219,0.22370000183582306,13.331806371999846
429.69580078125,0.23096667230129242,20.179657845001202
447.0968322753906,0.23831667006015778,26.876543094003864
455.7492980957031,0.2513166666030884,33.57595848400524
457.8891906738281,0.2675666809082031,40.251695357001154
459.1043701171875,0.30196666717529297,46.96761948399944
472.1343994140625,0.41423332691192627,53.68606785099837
510.5012512207031,0.7991666793823242,60.48356636399694
540.6251831054688,0.8823833465576172,67.28166935799527
556.7786254882812,0.9239333271980286,74.06659869799478
573.4303588867188,0.9493333697319031,80.89465658499103
586.2611083984375,0.9597833156585693,87.69798821998847
594.4622802734375,0.967033326625824,94.4618269349885
599.7609252929688,0.9698166847229004,101.30265465798584
603.9838256835938,0.9729000329971313,108.06314901398582
607.4017944335938,0.9759333729743958,114.84333120698284
610.367919921875,0.9779666662216187,121.59369818097912
613.2960205078125,0.9788833260536194,128.32818693197623
615.8035278320312,0.9799667000770569,135.10782978797943
617.8324584960938,0.980983316898346,141.85451020297478
619.6992797851562,0.9801333546638489,148.6151160319787
621.3540649414062,0.9813500046730042,155.4201144449762
622.8633422851562,0.9822999835014343,162.22129650197166
624.2317504882812,0.9828333258628845,168.98672767896642
625.4649047851562,0.9831333160400391,175.79196897496877
626.5797729492188,0.9827166795730591,182.54295274396281
627.5884399414062,0.984499990940094,189.30356194096385
628.5315551757812,0.9834666848182678,196.12458977496863
629.3471069335938,0.9833500385284424,202.91770274896407
630.099365234375,0.9840666651725769,209.75727931996516
630.7577514648438,0.9839833378791809,216.5528443219664
631.4417114257812,0.9847000241279602,223.3145904519697
632.1005859375,0.9852499961853027,230.0729878159691
632.704345703125,0.9846333265304565,236.82502026097063
633.1782836914062,0.9850167036056519,243.5622443809698
633.7156372070312,0.9847333431243896,250.30779201797122
634.2606811523438,0.9852166771888733,257.0631335239668
634.7354736328125,0.985366702079773,263.9056048969651
635.2071533203125,0.9857333302497864,270.6984573439622
635.5848388671875,0.9855166673660278,277.4866270349594
