ELBO loss,Accuracy,Epoch wall clock times
241.93731689453125,0.2550833225250244,2.3181099520006683
426.7290344238281,0.2635166645050049,4.572574209996674
447.4964904785156,0.2969333231449127,6.769583547989896
462.4602966308594,0.33500000834465027,8.883986752989586
478.3365783691406,0.28816667199134827,11.058078899994143
497.1077880859375,0.2688666582107544,13.230179245998443
513.8485107421875,0.2313833385705948,15.352052779999212
529.4688720703125,0.23110000789165497,17.474758017000568
543.3921508789062,0.2616666555404663,19.600823348999256
554.462646484375,0.29394999146461487,21.759021213001688
560.8294677734375,0.3474833369255066,23.91631813300046
565.6455688476562,0.30979999899864197,26.076264474999334
570.7586669921875,0.42274999618530273,28.397970311998506
575.2294921875,0.2981833219528198,30.652604834998783
578.6329345703125,0.27176666259765625,32.809808336998685
582.095703125,0.3052000105381012,34.97014882899384
583.435791015625,0.29234999418258667,37.12431663199823
586.4315795898438,0.33980000019073486,39.27518813100323
589.0049438476562,0.27463334798812866,41.433116512002016
589.2980346679688,0.24745000898838043,43.620002340998326
590.859375,0.2696666717529297,45.79364041399822
593.2645263671875,0.32733333110809326,47.91369217999454
595.05810546875,0.39651668071746826,50.189394433989946
596.4694213867188,0.4750833511352539,52.41827278199344
597.3553466796875,0.5636500120162964,54.575606981998135
599.49267578125,0.6071833372116089,56.78979206299846
601.0082397460938,0.5107333660125732,59.039366133998556
601.93896484375,0.3946833312511444,61.28229594799632
601.54736328125,0.43763333559036255,63.459855105000315
601.834716796875,0.461566686630249,65.61562192099518
603.2523803710938,0.4872833490371704,67.77040389299509
604.84228515625,0.5174333453178406,70.1102294999946
605.1693725585938,0.6079166531562805,72.30367083699821
607.0584716796875,0.6153333187103271,74.56159497099725
607.6962280273438,0.5580000281333923,76.85938911599806
609.2307739257812,0.6293333172798157,79.11587936100113
609.4431762695312,0.6949666738510132,81.27499985099712
610.9917602539062,0.7412833571434021,83.42978628099809
611.8959350585938,0.7443166971206665,85.59416536999197
613.1439819335938,0.7052000164985657,87.74429175099067
612.9107666015625,0.6809333562850952,89.88888600099017
