ELBO loss,Accuracy,Epoch wall clock times
25.713390350341797,0.23821666836738586,1.438179377997585
434.8279724121094,0.22781667113304138,2.9842551600013394
441.7915344238281,0.2247166633605957,4.316511151002487
446.5494079589844,0.23143333196640015,5.683998218002671
450.9687194824219,0.23888333141803741,7.190715306998754
455.1229248046875,0.2513500154018402,8.791299652999442
457.8304748535156,0.266566663980484,10.184282917995006
459.0872497558594,0.2799333333969116,11.688160551988403
459.5372619628906,0.2807166576385498,13.165902871987782
459.5982360839844,0.28279998898506165,14.613115262989595
459.71563720703125,0.2874833345413208,15.98669016698841
459.85455322265625,0.29518333077430725,17.44813032798993
459.90087890625,0.29421666264533997,18.95703569098987
459.86566162109375,0.2932833433151245,20.4112951339921
459.88507080078125,0.28733333945274353,21.763921645993832
459.9310302734375,0.2898833453655243,23.341562896988762
459.95111083984375,0.2832833230495453,24.851831565989414
459.9716491699219,0.28101667761802673,26.419574316991202
460.01605224609375,0.2794833481311798,27.795135621985537
460.02459716796875,0.2756499946117401,29.26880375698238
460.02392578125,0.275216668844223,30.764268387982156
460.0489501953125,0.2655666768550873,32.28325466898241
460.06414794921875,0.2626500129699707,33.735990913985006
460.0087890625,0.25931668281555176,35.33543384998484
460.00384521484375,0.2590666711330414,36.99292731598689
460.0133056640625,0.2659166753292084,38.56921245598642
460.01531982421875,0.2594166696071625,40.05922124298377
460.01885986328125,0.25870001316070557,41.531436072982615
460.04315185546875,0.26216667890548706,43.01996899097867
460.0323791503906,0.2616000175476074,44.53793872697861
460.0330810546875,0.2574833333492279,45.95971729898156
460.0525207519531,0.26385000348091125,47.39755534697906
460.0716552734375,0.26608332991600037,48.94399974997941
460.0093994140625,0.256933331489563,50.359248081978876
460.0248107910156,0.26989999413490295,51.82679335297871
459.99365234375,0.26703333854675293,53.29632588597451
460.0407409667969,0.25885000824928284,54.768846646969905
460.05792236328125,0.25870001316070557,56.1718365369743
460.0644836425781,0.2587999999523163,57.52932108497771
460.0386657714844,0.26696667075157166,59.009968342979846
460.0369567871094,0.2663833498954773,60.47590661497816
