ELBO loss,Accuracy,Epoch wall clock times
261.3484802246094,0.2370000034570694,3.301992248001625
428.4852600097656,0.2558000087738037,6.637659722997341
450.46087646484375,0.33959999680519104,9.928238330991007
470.6598205566406,0.4004000127315521,13.225802371991449
491.4266357421875,0.29591667652130127,16.557206972982385
505.0420837402344,0.25226667523384094,20.050116743979743
513.9722290039062,0.28146666288375854,23.416955139968195
526.9292602539062,0.32066667079925537,26.70710028098256
540.6471557617188,0.28808334469795227,30.0078200569842
550.130126953125,0.31031668186187744,33.35921154599055
557.1947631835938,0.3069166839122772,36.63893642698531
563.2978515625,0.3148166835308075,40.0841481849784
568.685791015625,0.31211668252944946,43.3836154579767
573.9295654296875,0.32821667194366455,46.69327557797078
577.6790161132812,0.3174000084400177,50.10987161696539
581.0845947265625,0.34021666646003723,53.395277648975025
583.7474365234375,0.36640000343322754,56.74803897496895
586.3141479492188,0.3681666851043701,60.03389715797675
588.4779052734375,0.38093334436416626,63.32591776797199
590.7090454101562,0.48873335123062134,66.68065149796894
592.8621826171875,0.5072000026702881,70.10000562597997
594.28173828125,0.5572666525840759,73.42826458097261
595.760498046875,0.525950014591217,76.71978293596476
597.3846435546875,0.649316668510437,80.02690751096816
598.8837280273438,0.690333366394043,83.18827879296441
601.0928955078125,0.6643333435058594,86.16997297297348
602.727294921875,0.6622666716575623,89.14072023096378
603.7994995117188,0.6205166578292847,92.11301068596367
604.0858764648438,0.6492500305175781,95.09373648396286
605.5670776367188,0.7256333231925964,98.06862402196566
607.9706420898438,0.7567166686058044,101.04418245596753
610.2114868164062,0.7760000228881836,104.02273536896973
611.46875,0.7705833315849304,106.99601701897336
613.1798706054688,0.8004666566848755,109.97042384097585
614.811279296875,0.791283369064331,112.94468761097232
616.4187622070312,0.8065333366394043,115.92082968496834
617.9072875976562,0.8074333667755127,118.89780296197569
618.83642578125,0.807366669178009,121.89566794698476
620.116455078125,0.8263000249862671,124.90125954698306
621.1727905273438,0.7972500324249268,127.94601375698403
622.12060546875,0.8176500201225281,130.94708183797775
