ELBO Loss,Accuracy,Epoch wall clock times
406.1656188964844,0.2538999915122986,5.984227825000744
459.2047119140625,0.28813332319259644,12.712786470000538
459.7419738769531,0.3048666715621948,19.02258433299994
459.91351318359375,0.3171333372592926,25.153412841999852
459.9787902832031,0.3237166702747345,31.53843797099944
460.0056457519531,0.3292500078678131,38.17112465899936
480.64678955078125,0.7658666968345642,44.56167771199944
585.72265625,0.9695667028427124,50.93546241100012
610.2183227539062,0.9726999998092651,57.23850839100032
618.1433715820312,0.9792500138282776,63.64965801499966
622.0439453125,0.9753833413124084,69.69945673199982
624.242431640625,0.9776333570480347,75.80644755899993
625.8615112304688,0.9799500107765198,82.13231038599952
627.1802978515625,0.9801499843597412,88.74760089599931
627.758544921875,0.9803667068481445,94.67160892599895
628.7051391601562,0.9810500144958496,100.82425835599861
629.26123046875,0.9789666533470154,106.96993856799872
629.9635620117188,0.9814500212669373,113.51254969299862
629.9642944335938,0.9806833267211914,120.54360396899847
630.5535278320312,0.9816666841506958,126.82878993799841
630.904052734375,0.9816166758537292,133.61266081099802
631.1471557617188,0.9813166856765747,139.85125450299802
631.6791381835938,0.9813500046730042,146.02237763099856
631.8956909179688,0.9814666509628296,152.00821660899874
632.2215576171875,0.9819499850273132,158.07350551499894
632.4561157226562,0.9821500182151794,164.23264605299937
632.62353515625,0.9822166562080383,170.35083812299945
632.9450073242188,0.9816833734512329,176.5782468039988
633.1035766601562,0.9811000227928162,182.90583522299949
633.3998413085938,0.9820833206176758,189.18508509599906
633.5270385742188,0.9823166728019714,195.1786300119984
633.5296630859375,0.9811833500862122,201.10182723699836
633.9210205078125,0.9818000197410583,207.2597068849982
633.9555053710938,0.9824333190917969,213.29799107599865
634.12548828125,0.9812666773796082,219.5688604479992
634.2269287109375,0.9825666546821594,226.70124117999876
634.4794921875,0.9820666909217834,232.77137995699832
634.5126342773438,0.9816833734512329,238.93756671799838
634.7147827148438,0.982366681098938,245.96646734899787
634.9517822265625,0.9820833206176758,252.9072529469986
634.8919677734375,0.9821500182151794,259.76177760299834
635.121337890625,0.9820666909217834,266.26803795499836
635.2808837890625,0.9820833206176758,273.4001843809983
635.5000610351562,0.982283353805542,279.42171153399795
635.4856567382812,0.9823833703994751,285.3274730899975
635.433349609375,0.9821333289146423,291.25343020799755
635.6876831054688,0.9827166795730591,297.21937962599804
635.5703125,0.982450008392334,303.56641310099803
635.8133544921875,0.982283353805542,310.0836012939981
635.8289794921875,0.9823499917984009,316.22629584699826
636.0599365234375,0.9824833273887634,322.20224502899873
636.0204467773438,0.9821666479110718,328.40111966399945
636.056640625,0.9824000000953674,334.4652224619995
636.3649291992188,0.9821666479110718,340.51363343899993
636.2080688476562,0.9824000000953674,346.5027185959998
636.4349975585938,0.9827166795730591,352.57738310900004
636.5126342773438,0.9827666878700256,358.6001852090003
636.598388671875,0.9824000000953674,364.6943436089996
636.6643676757812,0.9828000068664551,370.8452975129994
636.7666625976562,0.9828333258628845,376.9163119399991
636.6541748046875,0.9825000166893005,383.00906110899905
637.0418701171875,0.9826833605766296,389.1835029449994
636.9066162109375,0.9822666645050049,395.1256784189991
637.1354370117188,0.9825500249862671,401.0318000289999
637.1838989257812,0.9826333522796631,407.03437104600016
637.1271362304688,0.9827666878700256,413.0288419489998
637.0556030273438,0.9825500249862671,419.45058776099995
637.3074951171875,0.9826000332832336,426.0873334199996
637.4541015625,0.9826333522796631,432.23506670499955
637.4406127929688,0.9825000166893005,439.110779016999
637.5106811523438,0.9815333485603333,445.2769228339994
637.5051879882812,0.982450008392334,451.2459232019992
637.4464721679688,0.98253333568573,457.5839980339988
637.68115234375,0.9818666577339172,463.9657473199986
637.6384887695312,0.9825500249862671,470.383114850998
637.768310546875,0.9816833734512329,476.60709222499736
637.8330688476562,0.98253333568573,482.8291108709973
637.8426513671875,0.9827166795730591,488.95906711899715
638.042724609375,0.9824333190917969,495.2487532849973
637.9658813476562,0.9824166893959045,501.5309898749965
638.0686645507812,0.9827666878700256,507.6008773029971
637.9844360351562,0.9825833439826965,513.6848668749972
638.3135986328125,0.9829000234603882,519.8722352479972
638.2682495117188,0.9827333688735962,526.0278208639966
638.2274169921875,0.9828166961669922,531.9938545469959
638.21142578125,0.982616662979126,538.1196472229958
638.31640625,0.9824833273887634,545.1115443429962
638.381103515625,0.9827666878700256,551.3025396879966
638.3541259765625,0.982699990272522,557.2609976449967
638.4208374023438,0.982616662979126,563.4728275239968
638.4318237304688,0.9825666546821594,569.7152097489961
638.47412109375,0.9829000234603882,575.8036636459965
638.6217041015625,0.9825000166893005,581.8649127469962
638.6065063476562,0.9824666976928711,587.9348471049962
638.6483154296875,0.9827666878700256,593.9693175799957
638.6244506835938,0.9827333688735962,600.0381275669961
638.7691040039062,0.982699990272522,606.0418209289965
638.8675537109375,0.9827666878700256,613.3167430259964
638.782470703125,0.982783317565918,619.5775239399964
