Mean ELBO loss,Mean accuracy,Mean epoch wall clock times,Std ELBO loss,Std accuracy,Std epoch wall clock times
-471.5893842454395,0.23514999945958456,37.48357213033402,1.8855109012760465,0.005553797073505631,1.5821688030479009
